,coord1,coord2,volume,dii1,dii2,from,to
478,-52.6875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,11115,11137
479,-52.6875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,11137,11154
480,-52.3125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,11154,11171
481,-52.3125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,11171,11193
482,-52.3125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11193,11220
483,-52.3125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11220,11248
484,-52.3125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,11248,11276
485,-52.3125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,11276,11303
486,-52.3125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,11303,11325
487,-52.3125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,11325,11342
488,-51.9375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,11342,11359
489,-51.9375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,11359,11381
490,-51.9375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11381,11408
491,-51.9375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11408,11436
492,-51.9375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,11436,11464
493,-51.9375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,11464,11491
494,-51.9375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,11491,11513
495,-51.9375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,11513,11530
496,-51.5625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,11530,11547
497,-51.5625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,11547,11569
498,-51.5625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11569,11596
499,-51.5625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11596,11624
500,-51.5625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,11624,11652
501,-51.5625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,11652,11679
502,-51.5625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,11679,11701
503,-51.5625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,11701,11718
504,-51.1875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,11718,11735
505,-51.1875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,11735,11757
506,-51.1875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11757,11784
507,-51.1875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11784,11812
508,-51.1875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,11812,11840
509,-51.1875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,11840,11867
510,-51.1875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,11867,11889
511,-51.1875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,11889,11906
512,-50.8125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,11906,11923
513,-50.8125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,11923,11945
514,-50.8125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,11945,11972
515,-50.8125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,11972,12000
516,-50.8125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,12000,12028
517,-50.8125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,12028,12055
518,-50.8125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,12055,12077
519,-50.8125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,12077,12094
520,-50.4375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,12094,12111
521,-50.4375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,12111,12133
522,-50.4375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,12133,12160
523,-50.4375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,12160,12188
524,-50.4375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,12188,12216
525,-50.4375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,12216,12243
526,-50.4375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,12243,12265
527,-50.4375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,12265,12282
